address/city,address/state,address/zipcode,bathrooms,bedrooms,livingArea,yearBuilt,price
San Francisco,CA,94131,2.0,2.0,1200.0,,3600
San Francisco,CA,94112,1.0,1.0,466.0,,1995
San Francisco,CA,94127,1.0,1.0,650.0,,2500
San Francisco,CA,94112,1.0,3.0,1300.0,1928.0,3600
San Francisco,CA,94112,1.0,,,,1695
San Francisco,CA,94112,1.0,1.0,573.0,1910.0,2600
San Francisco,CA,94112,2.0,3.0,2000.0,1926.0,4950
San Francisco,CA,94112,2.0,3.0,1400.0,1981.0,3600
San Francisco,CA,94112,1.0,1.0,515.0,,2700
San Francisco,CA,94127,1.0,2.0,1510.0,1926.0,4950
San Francisco,CA,94116,2.0,2.0,1100.0,,3200
San Francisco,CA,94132,1.0,3.0,1605.0,1964.0,4450
San Francisco,CA,94112,1.0,2.0,1325.0,1939.0,3100
San Francisco,CA,94112,2.0,2.0,1000.0,,3400
San Francisco,CA,94112,2.0,4.0,1000.0,1907.0,4000
San Francisco,CA,94110,1.0,1.0,550.0,,2600
San Francisco,CA,94134,1.0,1.0,480.0,1922.0,2900
San Francisco,CA,94132,1.0,2.0,849.0,1958.0,3500
San Francisco,CA,94110,2.0,3.0,,1990.0,4300
