address/city,address/state,address/zipcode,bathrooms,bedrooms,livingArea,yearBuilt,price
Los Angeles,CA,90731,1.0,,500.0,1983.0,1395
Los Angeles,CA,91401,2.5,2.0,1233.0,1979.0,2450
Los Angeles,CA,90744,1.0,,,,1195
Los Angeles,CA,91316,2.0,2.0,1611.0,,3300
Los Angeles,CA,90003,2.0,3.0,,1951.0,1595
Los Angeles,CA,90731,2.0,2.0,1316.0,,2525
Los Angeles,CA,91607,2.0,3.0,1336.0,1953.0,4750
Los Angeles,CA,91436,5.5,5.0,4600.0,2019.0,16500
Los Angeles,CA,90731,2.5,3.0,,,2395
Los Angeles,CA,90272,2.0,3.0,1368.0,1947.0,6500
Los Angeles,CA,90731,1.0,2.0,1000.0,,1900
Los Angeles,CA,91423,1.0,,500.0,,1550
Los Angeles,CA,90011,2.0,4.0,3344.0,2004.0,2699
Los Angeles,CA,91356,3.0,2.0,1278.0,1977.0,3295
Los Angeles,CA,90731,0.5,,167.0,,1050
Los Angeles,CA,90731,1.0,1.0,15900.0,1973.0,1295
Los Angeles,CA,90272,2.0,3.0,2271.0,1989.0,9250
Los Angeles,CA,91356,3.0,2.0,1343.0,1982.0,2900
Los Angeles,CA,90731,1.0,1.0,700.0,1970.0,1668
Los Angeles,CA,91423,4.0,3.0,3000.0,1936.0,9800
Los Angeles,CA,90003,1.0,2.0,900.0,2018.0,1800
Los Angeles,CA,90731,1.0,1.0,600.0,1987.0,1345
Los Angeles,CA,90003,1.0,1.0,600.0,1954.0,1400
Los Angeles,CA,90049,4.0,4.0,4200.0,1930.0,25000
Los Angeles,CA,90077,3.5,5.0,2786.0,1971.0,6700
Los Angeles,CA,91356,2.5,3.0,2000.0,1950.0,4600
Los Angeles,CA,90744,2.0,3.0,3630.0,1990.0,2641
Los Angeles,CA,90003,1.0,1.0,720.0,1920.0,1700
Los Angeles,CA,90731,1.0,,612.0,,1375
Los Angeles,CA,90049,1.0,1.0,1075.0,1947.0,3995
Los Angeles,CA,91411,2.0,4.0,1528.0,1949.0,3500
Los Angeles,CA,90731,1.0,1.0,600.0,1954.0,1750
Los Angeles,CA,90731,1.0,,450.0,1985.0,1395
Los Angeles,CA,90003,1.0,2.0,885.0,1956.0,2095
Los Angeles,CA,91436,5.0,5.0,4082.0,1964.0,13500
Los Angeles,CA,91403,2.0,2.0,1100.0,,2500
Los Angeles,CA,90744,1.0,,306.0,,1225
Los Angeles,CA,90049,1.0,2.0,1200.0,1937.0,3900
Los Angeles,CA,90001,1.0,1.0,475.0,,1650
Los Angeles,CA,90732,2.0,3.0,1595.0,1929.0,3295
Los Angeles,CA,91316,1.5,2.0,,,2195
Los Angeles,CA,91423,1.0,1.0,550.0,,1695
Los Angeles,CA,90731,3.0,3.0,1500.0,2020.0,3150
Los Angeles,CA,90002,1.0,2.0,900.0,1966.0,1900
Los Angeles,CA,91356,2.5,2.0,1203.0,1975.0,2800
Los Angeles,CA,90049,4.0,4.0,2662.0,1964.0,9000
Los Angeles,CA,91423,1.0,2.0,900.0,,2050
Los Angeles,CA,90731,2.0,3.0,,,2650
Los Angeles,CA,90731,2.0,3.0,,,2595
Los Angeles,CA,90011,2.0,4.0,1006.0,1922.0,2905
Los Angeles,CA,91403,2.5,2.0,1200.0,,2995
Los Angeles,CA,90049,5.0,4.0,4200.0,1942.0,25000
Los Angeles,CA,91356,2.0,3.0,1103.0,1970.0,3500
Los Angeles,CA,90732,3.0,4.0,1736.0,,3100
Los Angeles,CA,91423,1.0,1.0,,,1575
Los Angeles,CA,90011,2.0,3.0,2004.0,1908.0,2850
Los Angeles,CA,90008,1.5,2.0,1209.0,1950.0,1900
Los Angeles,CA,91436,2.0,2.0,1100.0,1960.0,3250
Los Angeles,CA,90272,2.0,2.0,1818.0,2002.0,5999
Los Angeles,CA,90059,1.0,3.0,1008.0,1922.0,2700
Los Angeles,CA,90731,1.0,2.0,1100.0,1966.0,1950
Los Angeles,CA,91411,2.0,3.0,1284.0,1942.0,3850
Los Angeles,CA,91356,3.0,2.0,1655.0,1975.0,2850
Los Angeles,CA,90049,1.5,2.0,1198.0,1938.0,6500
Los Angeles,CA,90059,1.0,2.0,,1957.0,1980
Los Angeles,CA,90731,2.0,1.0,1000.0,,1650
Los Angeles,CA,90045,1.0,2.0,950.0,1949.0,2495
Los Angeles,CA,91316,2.0,2.0,1600.0,1973.0,2400
Los Angeles,CA,91604,3.0,3.0,1726.0,1940.0,6500
Los Angeles,CA,90272,2.0,3.0,1625.0,1937.0,6200
Los Angeles,CA,90058,1.0,2.0,690.0,2020.0,2300
Los Angeles,CA,91423,2.0,3.0,1350.0,,2850
Los Angeles,CA,90501,1.0,2.0,770.0,,1895
Los Angeles,CA,91316,2.0,3.0,1427.0,1949.0,3995
Los Angeles,CA,90402,3.5,3.0,3465.0,1933.0,21500
Los Angeles,CA,90037,1.0,,,1928.0,1295
Los Angeles,CA,90037,3.5,3.0,1500.0,,3595
Los Angeles,CA,90731,2.0,2.0,1500.0,1987.0,2850
Los Angeles,CA,91316,3.0,4.0,2032.0,1949.0,4495
Los Angeles,CA,91436,1.0,2.0,1250.0,1961.0,3600
Los Angeles,CA,90272,2.0,3.0,1300.0,1947.0,6500
Los Angeles,CA,90059,1.0,1.0,750.0,1965.0,1668
Los Angeles,CA,90037,3.5,3.0,1500.0,,3595
Los Angeles,CA,90731,1.0,2.0,800.0,2010.0,1975
Los Angeles,CA,90272,1.0,1.0,750.0,,2500
Los Angeles,CA,90002,1.0,2.0,679.0,,1599
Los Angeles,CA,91316,1.0,1.0,500.0,1949.0,2400
Los Angeles,CA,90232,2.0,2.0,1200.0,,2795
Los Angeles,CA,91423,3.0,4.0,2278.0,1963.0,7500
Los Angeles,CA,90049,4.5,5.0,3812.0,1990.0,12850
Los Angeles,CA,90002,1.0,2.0,,,2000
Los Angeles,CA,91356,1.0,2.0,975.0,,1825
Los Angeles,CA,90731,1.0,1.0,,,1695
Los Angeles,CA,91403,1.0,1.0,600.0,,1625
Los Angeles,CA,90011,1.0,2.0,800.0,,1750
Los Angeles,CA,90272,1.0,1.0,1200.0,,4500
Los Angeles,CA,90016,1.0,2.0,826.0,,2975
Los Angeles,CA,91356,1.0,1.0,605.0,1973.0,1795
Los Angeles,CA,90731,1.0,1.0,660.0,,1850
Los Angeles,CA,91436,1.0,,400.0,1951.0,1650
Los Angeles,CA,90049,9.0,6.0,7300.0,2019.0,34950
Los Angeles,CA,90047,1.0,1.0,360.0,,1575
Los Angeles,CA,91436,3.0,4.0,3044.0,1979.0,5900
Los Angeles,CA,90210,2.5,3.0,2100.0,1937.0,12500
Los Angeles,CA,90710,2.5,3.0,1720.0,2005.0,2795
Los Angeles,CA,90003,2.0,4.0,1240.0,2006.0,2700
Los Angeles,CA,90272,3.0,3.0,2053.0,1947.0,10500
Los Angeles,CA,90044,1.0,2.0,750.0,,1795
Los Angeles,CA,91316,1.0,1.0,712.0,1971.0,1900
Los Angeles,CA,91423,2.0,2.0,1140.0,,2195
Los Angeles,CA,90732,2.5,3.0,1595.0,1976.0,3100
Los Angeles,CA,90049,4.0,3.0,2197.0,1953.0,12500
Los Angeles,CA,90058,1.0,2.0,690.0,2020.0,2300
Los Angeles,CA,90045,1.0,2.0,1180.0,1943.0,3200
Los Angeles,CA,91436,1.0,3.0,1200.0,1939.0,3000
Los Angeles,CA,91403,1.0,2.0,1050.0,1980.0,1745
Los Angeles,CA,90731,1.0,1.0,1000.0,1927.0,1800
Los Angeles,CA,90003,3.0,5.0,1750.0,,3350
Los Angeles,CA,90049,6.0,5.0,8488.0,1998.0,37000
Los Angeles,CA,91436,2.5,3.0,1892.0,1950.0,5950
Los Angeles,CA,90045,1.0,1.0,716.0,,2680
Los Angeles,CA,91423,6.0,5.0,4333.0,2016.0,15500
