city,zipcode,bathrooms,bedrooms,area,year,price
0.4582991569042992,-0.1550842135491732,1.339383404525015,-0.019637157992684097,0.29033995011124647,-0.37649438822595055,7.803843303538772
-0.443515313133193,-1.6001153275766014,0.7917884055466149,0.8577723942102424,-0.3869377283937158,0.18689419216865502,7.696212639346407
1.3601136269417913,1.7716239384873975,0.7917884055466149,0.8577723942102424,0.9813160856223756,0.40320251712012944,8.629628620746026
-0.443515313133193,-0.1550842135491732,1.339383404525015,1.480304378637842,1.0681270748877243,0.40320251712012944,7.955074273262696
-0.443515313133193,-2.081792365585744,-0.9091970246625595,-0.019637157992684097,0.2319758648230977,0.8928009583462978,7.824046010856292
-1.3453297831706852,-0.1550842135491732,1.7868010964920256,1.480304378637842,1.9135288960519952,0.8928009583462978,8.34283980427146
-1.3453297831706852,-0.1550842135491732,0.7917884055466149,0.8577723942102424,1.9956341867758545,0.863868566549968,7.963807953231451
-1.3453297831706852,-0.1550842135491732,-0.9091970246625595,-1.5195786946232102,-1.6514904817825236,0.40320251712012944,6.744059186311348
1.3601136269417913,2.2533009764965404,0.7917884055466149,0.8577723942102424,0.1682939921432467,0.40320251712012944,8.294049640102028
-1.3453297831706852,-0.1550842135491732,-0.9091970246625595,-1.5195786946232102,-0.6403338514013291,0.40320251712012944,7.24422751560335
1.3601136269417913,0.8082698624691123,-0.9091970246625595,0.21729338797275552,-1.8781610378349562,0.40320251712012944,7.7406644019172415
1.3601136269417913,0.8082698624691123,-0.9091970246625595,-1.5195786946232102,0.10932272561841394,0.40320251712012944,7.9355873855892
-0.443515313133193,-0.1550842135491732,1.339383404525015,0.8577723942102424,0.8238277116210615,0.40320251712012944,7.8632667240095735
-0.443515313133193,-0.1550842135491732,-0.9091970246625595,-1.5195786946232102,0.10932272561841394,0.40320251712012944,7.1891677384203225
1.3601136269417913,2.2533009764965404,-0.9091970246625595,0.21729338797275552,0.10932272561841394,0.40320251712012944,7.6255950721324535
-0.443515313133193,-0.1550842135491732,1.339383404525015,1.480304378637842,1.1042855810475245,0.40320251712012944,7.989560449333865
-1.3453297831706852,-2.563469403594887,-0.9091970246625595,-0.019637157992684097,0.48218239425404924,0.6088680618326866,7.492760300922379
-0.443515313133193,-0.1550842135491732,-0.9091970246625595,0.21729338797275552,-3.5487699125874217,-3.777926510374279,6.906754778648554
0.4582991569042992,-0.1550842135491732,0.7917884055466149,0.8577723942102424,1.3352546010142112,0.5913336487468759,7.824046010856292
0.4582991569042992,-0.1550842135491732,0.7917884055466149,-0.019637157992684097,-0.6403338514013291,0.40320251712012944,7.649692623711514
0.4582991569042992,-0.1550842135491732,1.7868010964920256,1.480304378637842,1.5957958002452803,0.4231555419846775,8.216088098632316
-0.443515313133193,-0.1550842135491732,-0.9091970246625595,-1.5195786946232102,-0.6403338514013291,0.40320251712012944,7.1308988302963465
-0.443515313133193,-0.1550842135491732,-0.9091970246625595,-1.5195786946232102,-1.0870451262921201,0.40320251712012944,7.393263094763838
1.3601136269417913,1.2899469004782549,-0.9091970246625595,0.21729338797275552,0.10932272561841394,0.40320251712012944,7.4949862339505335
0.4582991569042992,-0.1550842135491732,0.7917884055466149,0.8577723942102424,0.2319758648230977,0.40320251712012944,8.055157731819678
1.3601136269417913,2.2533009764965404,1.7868010964920256,0.8577723942102424,0.2319758648230977,0.40320251712012944,8.516192691082654
-1.3453297831706852,-2.563469403594887,0.7917884055466149,-0.019637157992684097,0.3146299876754269,-1.8659123569309544,7.495541943884256
0.4582991569042992,-0.1550842135491732,0.7917884055466149,0.8577723942102424,0.652419532746337,0.25524886244306705,8.131530710604252
-0.443515313133193,-0.1550842135491732,-0.9091970246625595,-1.5195786946232102,-1.1611218813291928,0.40320251712012944,7.3777589082278725
-0.443515313133193,0.3265928244599695,-0.9091970246625595,-0.019637157992684097,0.2319758648230977,0.40320251712012944,7.600902459542082
-0.443515313133193,-0.1550842135491732,-0.9091970246625595,-1.5195786946232102,-1.0870451262921201,0.40320251712012944,7.492760300922379
-1.3453297831706852,-0.1550842135491732,-0.9091970246625595,0.21729338797275552,-1.5465242752949682,-0.30919986557530027,6.543911845564792
0.4582991569042992,-0.1550842135491732,1.339383404525015,0.8577723942102424,0.9989607812641333,-1.5239591188956851,8.116715624819111
1.3601136269417913,1.7716239384873975,-0.9091970246625595,-0.019637157992684097,-0.16026717234128318,0.40320251712012944,8.330863613224745
1.3601136269417913,0.8082698624691123,-0.9091970246625595,-1.5195786946232102,0.10932272561841394,0.40320251712012944,7.438383530044307
-0.443515313133193,-0.1550842135491732,-0.9091970246625595,-0.019637157992684097,1.3309561370999572,0.9211660116245685,7.824046010856292
-1.3453297831706852,-0.1550842135491732,0.7917884055466149,0.8577723942102424,1.1421963501013686,0.18689419216865502,7.7406644019172415
0.4582991569042992,-0.1550842135491732,0.7917884055466149,0.8577723942102424,0.9939341890863586,-0.4113532163761711,7.955074273262696
